,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
4166,14879,Hoppin' Frog Brewery,1285025850,4.0,4.0,3.5,KAP1356,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4167,14879,Hoppin' Frog Brewery,1284792457,4.0,4.0,4.0,DrDemento456,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4168,14879,Hoppin' Frog Brewery,1284603327,3.5,4.0,4.0,Chaney,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4169,14879,Hoppin' Frog Brewery,1284597805,4.0,4.5,3.0,beer2day,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4170,14879,Hoppin' Frog Brewery,1284533079,3.5,3.5,2.0,Spider889,Pumpkin Ale,3.5,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4171,14879,Hoppin' Frog Brewery,1284511380,3.5,4.0,3.0,BeerAndBourbon,Pumpkin Ale,3.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4172,14879,Hoppin' Frog Brewery,1283725744,3.5,4.5,3.0,bluejacket74,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4173,14879,Hoppin' Frog Brewery,1283563537,3.0,2.5,3.0,ltjska04,Pumpkin Ale,3.0,2.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4174,14879,Hoppin' Frog Brewery,1283479998,3.5,4.5,4.0,bamadog,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4175,14879,Hoppin' Frog Brewery,1283305959,4.0,4.5,3.0,Khazadum,Pumpkin Ale,4.5,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4176,14879,Hoppin' Frog Brewery,1282590918,3.0,3.5,3.0,jampics2,Pumpkin Ale,3.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4177,14879,Hoppin' Frog Brewery,1280815660,4.5,5.0,3.5,SamuelJackson45,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4178,14879,Hoppin' Frog Brewery,1273118144,4.5,4.5,2.5,jhoban19,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4179,14879,Hoppin' Frog Brewery,1326075215,2.5,3.0,3.5,CaptCleveland,Winter Warmer,3.0,2.5,Frosted Frog Christmas Ale,8.6,54134
4180,14879,Hoppin' Frog Brewery,1272411120,4.0,4.0,4.5,emerge077,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4181,14879,Hoppin' Frog Brewery,1269224127,4.5,4.5,3.5,nlmartin,Pumpkin Ale,4.5,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4182,14879,Hoppin' Frog Brewery,1267000582,4.5,4.0,3.0,nrbw23,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4183,14879,Hoppin' Frog Brewery,1266106161,4.0,4.0,3.5,BigBry,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4184,14879,Hoppin' Frog Brewery,1264015224,4.5,4.0,4.0,FreshmanPour77,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4185,14879,Hoppin' Frog Brewery,1262812406,2.5,2.5,3.5,mikereaser,Pumpkin Ale,3.0,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4186,14879,Hoppin' Frog Brewery,1262740770,4.0,4.0,4.0,Jason,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4187,14879,Hoppin' Frog Brewery,1262332543,4.0,3.5,3.5,Vengeance526,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4188,14879,Hoppin' Frog Brewery,1262279961,3.5,3.5,3.0,ffejherb,Pumpkin Ale,3.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4189,14879,Hoppin' Frog Brewery,1262178275,3.5,4.0,4.0,Kegatron,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4190,14879,Hoppin' Frog Brewery,1261609572,3.0,3.5,3.0,Metalmonk,Pumpkin Ale,2.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4191,14879,Hoppin' Frog Brewery,1261191840,3.0,3.0,3.0,LilBeerDoctor,Pumpkin Ale,3.0,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4192,14879,Hoppin' Frog Brewery,1259864375,3.0,3.5,2.5,Pecorasc,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4193,14879,Hoppin' Frog Brewery,1259444662,4.0,4.0,3.5,BuckeyeNation,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4194,14879,Hoppin' Frog Brewery,1259380473,3.5,4.0,3.5,cwps48,Pumpkin Ale,3.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4195,14879,Hoppin' Frog Brewery,1259361108,3.5,4.0,3.0,far333,Pumpkin Ale,3.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4196,14879,Hoppin' Frog Brewery,1258935193,3.5,4.0,3.0,billab914,Pumpkin Ale,4.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4197,14879,Hoppin' Frog Brewery,1258239141,4.5,5.0,4.5,TommyBuckeye,Pumpkin Ale,3.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4198,14879,Hoppin' Frog Brewery,1257577162,4.0,4.0,3.5,feloniousmonk,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4199,14879,Hoppin' Frog Brewery,1257519049,4.0,4.0,4.0,BEERchitect,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4200,14879,Hoppin' Frog Brewery,1257107524,4.0,4.0,3.5,Bierguy5,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4201,14879,Hoppin' Frog Brewery,1257084144,2.0,3.5,4.0,jrallen34,Pumpkin Ale,3.0,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4202,14879,Hoppin' Frog Brewery,1256957558,4.0,4.0,3.0,prototypic,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4203,14879,Hoppin' Frog Brewery,1256771155,3.5,4.5,3.0,Redrover,Pumpkin Ale,4.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4204,14879,Hoppin' Frog Brewery,1256688748,4.0,4.0,3.0,becktone,Pumpkin Ale,4.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4205,14879,Hoppin' Frog Brewery,1256313666,3.0,4.0,4.0,grayburn,Pumpkin Ale,3.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4207,14879,Hoppin' Frog Brewery,1256003744,4.0,4.5,3.0,Lolli1315,Pumpkin Ale,4.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4208,14879,Hoppin' Frog Brewery,1255800583,4.0,4.5,4.0,TurdFurgison,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4209,14879,Hoppin' Frog Brewery,1255285682,4.0,4.0,4.0,bigdog011,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4210,14879,Hoppin' Frog Brewery,1255234631,3.5,4.0,3.5,krisandajt,Pumpkin Ale,4.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4211,14879,Hoppin' Frog Brewery,1254788868,4.0,4.5,4.0,cvfish,Pumpkin Ale,4.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4212,14879,Hoppin' Frog Brewery,1254670843,4.0,4.5,3.5,paco1029384756,Pumpkin Ale,3.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4213,14879,Hoppin' Frog Brewery,1254537484,3.5,4.5,3.5,jbhuxley,Pumpkin Ale,4.5,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4214,14879,Hoppin' Frog Brewery,1253157576,4.0,4.0,3.5,ClockworkOrange,Pumpkin Ale,4.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4215,14879,Hoppin' Frog Brewery,1293636757,3.5,4.5,4.0,Franz4,Winter Warmer,4.0,3.5,Frosted Frog Christmas Ale,8.6,54134
4216,14879,Hoppin' Frog Brewery,1254422108,4.0,4.0,4.0,Ezekiel81923,Pumpkin Ale,4.5,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4217,14879,Hoppin' Frog Brewery,1254027765,4.5,4.0,3.0,corby112,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4218,14879,Hoppin' Frog Brewery,1254015709,2.0,3.0,3.0,Tbone,Pumpkin Ale,3.0,2.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4219,14879,Hoppin' Frog Brewery,1253744420,4.5,4.0,3.5,IBUnit63,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4220,14879,Hoppin' Frog Brewery,1325527626,2.0,2.5,3.0,Brent,Pumpkin Ale,2.5,2.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4221,14879,Hoppin' Frog Brewery,1324611176,4.0,4.5,4.0,danbar,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4222,14879,Hoppin' Frog Brewery,1324445913,4.0,4.0,3.5,spitInTheOcean,Pumpkin Ale,4.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4223,14879,Hoppin' Frog Brewery,1320012826,2.5,3.0,2.5,oberon,Pumpkin Ale,3.0,2.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4224,14879,Hoppin' Frog Brewery,1270996603,3.5,4.0,4.0,BuckeyeNation,Winter Warmer,4.0,4.0,Frosted Frog Christmas Ale,8.6,54134
4225,14879,Hoppin' Frog Brewery,1324394276,4.0,4.0,4.0,Brenden,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4226,14879,Hoppin' Frog Brewery,1323374565,3.5,4.0,3.0,Mar02x,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4227,14879,Hoppin' Frog Brewery,1323044240,3.5,4.0,2.0,n2185,Pumpkin Ale,4.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4228,14879,Hoppin' Frog Brewery,1322879538,3.5,4.0,2.0,russpowell,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4229,14879,Hoppin' Frog Brewery,1322412058,3.5,4.5,4.0,brstls4drmrs,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4230,14879,Hoppin' Frog Brewery,1322361340,4.0,4.0,3.5,Billolick,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4231,14879,Hoppin' Frog Brewery,1322275766,4.0,4.5,3.5,Vierenner,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4232,14879,Hoppin' Frog Brewery,1253477078,3.5,4.0,3.5,BeerImmediately,Pumpkin Ale,4.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4233,14879,Hoppin' Frog Brewery,1253475090,4.0,3.5,3.5,FtownThrowDown,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4234,14879,Hoppin' Frog Brewery,1319984499,4.0,4.0,4.0,Mkfitz,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4235,14879,Hoppin' Frog Brewery,1252778435,4.5,4.0,4.0,OldSchoolGamer,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4236,14879,Hoppin' Frog Brewery,1252719535,3.5,3.5,4.0,jbennett1919,Pumpkin Ale,3.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4237,14879,Hoppin' Frog Brewery,1252373443,3.5,4.0,4.0,brentk56,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4238,14879,Hoppin' Frog Brewery,1252271435,4.0,4.0,4.0,WITTBEER,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4239,14879,Hoppin' Frog Brewery,1251595311,3.0,3.5,3.5,orbitalr0x,Pumpkin Ale,4.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4240,14879,Hoppin' Frog Brewery,1322096955,4.0,4.0,4.0,ummswimmin,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4241,14879,Hoppin' Frog Brewery,1322011294,3.5,4.0,2.5,bobhits,Pumpkin Ale,1.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4243,14879,Hoppin' Frog Brewery,1321674920,3.5,3.5,4.0,ColForbinBC,Pumpkin Ale,3.0,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4244,14879,Hoppin' Frog Brewery,1321663935,1.0,1.0,2.0,JerseyKirk,Pumpkin Ale,1.0,1.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4245,14879,Hoppin' Frog Brewery,1321590817,4.0,4.0,3.5,Dope,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4246,14879,Hoppin' Frog Brewery,1321230290,4.0,5.0,4.0,Heatwave33,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4247,14879,Hoppin' Frog Brewery,1320725182,3.0,3.5,3.0,Arbitrator,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4248,14879,Hoppin' Frog Brewery,1320592506,4.0,4.0,4.0,StlHopHead77,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4249,14879,Hoppin' Frog Brewery,1320534364,5.0,4.5,4.0,AleWatcher,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4250,14879,Hoppin' Frog Brewery,1320163205,3.0,3.5,2.0,mikeg67,Pumpkin Ale,3.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4251,14879,Hoppin' Frog Brewery,1320129920,3.5,4.5,3.5,BlastBeats,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4252,14879,Hoppin' Frog Brewery,1320107087,4.0,4.0,3.0,scruffwhor,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4253,14879,Hoppin' Frog Brewery,1320017934,1.5,3.0,1.5,polisanl,Pumpkin Ale,2.0,1.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4254,14879,Hoppin' Frog Brewery,1319929809,4.0,4.0,3.5,gopens44,Pumpkin Ale,3.5,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4255,14879,Hoppin' Frog Brewery,1319747295,4.0,4.0,3.5,VncentLIFE,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4256,14879,Hoppin' Frog Brewery,1319682091,3.5,4.0,3.0,ahq514,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4257,14879,Hoppin' Frog Brewery,1319514312,4.5,5.0,4.0,dbmata,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4258,14879,Hoppin' Frog Brewery,1319509987,4.0,4.0,4.0,SpdKilz,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4259,14879,Hoppin' Frog Brewery,1319462348,3.5,4.0,3.0,ShanePB,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4260,14879,Hoppin' Frog Brewery,1319319830,4.0,4.0,3.5,oline73,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4261,14879,Hoppin' Frog Brewery,1318539779,4.0,3.5,4.0,ChugginOil,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4262,14879,Hoppin' Frog Brewery,1322772471,4.0,4.0,4.0,birchstick,Russian Imperial Stout,4.0,3.5,BORIS Royale,9.4,69461
4263,14879,Hoppin' Frog Brewery,1319235561,3.5,4.0,3.0,asabreed,Pumpkin Ale,3.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4264,14879,Hoppin' Frog Brewery,1319229119,3.0,3.5,3.0,wcintula,Pumpkin Ale,4.0,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4265,14879,Hoppin' Frog Brewery,1319160125,3.0,4.0,4.0,samie85,Pumpkin Ale,3.0,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4266,14879,Hoppin' Frog Brewery,1319071823,4.5,4.0,3.5,OneDropSoup,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4267,14879,Hoppin' Frog Brewery,1318797271,3.0,3.0,2.5,merc7186,Pumpkin Ale,3.0,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4268,14879,Hoppin' Frog Brewery,1318566225,2.5,3.0,2.5,UCLABrewN84,Pumpkin Ale,4.0,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4269,14879,Hoppin' Frog Brewery,1318549609,4.0,4.0,3.5,metter98,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4270,14879,Hoppin' Frog Brewery,1318540432,2.5,3.0,3.0,rhoadsrage,Pumpkin Ale,3.0,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4271,14879,Hoppin' Frog Brewery,1318529357,3.0,2.5,3.5,TheGordianKnot,Pumpkin Ale,2.5,2.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4272,14879,Hoppin' Frog Brewery,1318289393,3.5,3.5,3.0,movingtrain,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4273,14879,Hoppin' Frog Brewery,1318086762,4.0,3.5,2.5,jsanford,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4274,14879,Hoppin' Frog Brewery,1318038371,4.0,4.0,3.5,homebrew311,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4275,14879,Hoppin' Frog Brewery,1317868077,4.0,4.0,3.5,mdvatab,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4276,14879,Hoppin' Frog Brewery,1317866464,4.0,4.0,3.0,ZeroSignal,Pumpkin Ale,4.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4277,14879,Hoppin' Frog Brewery,1317858650,4.0,4.0,3.5,drcarver,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4278,14879,Hoppin' Frog Brewery,1316827506,4.0,3.5,3.0,jzeilinger,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4279,14879,Hoppin' Frog Brewery,1317785665,3.0,4.0,3.0,aficionado,Pumpkin Ale,3.0,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4280,14879,Hoppin' Frog Brewery,1317665872,4.0,4.5,4.0,JayS2629,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4281,14879,Hoppin' Frog Brewery,1317607623,4.0,4.0,3.0,superspak,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4282,14879,Hoppin' Frog Brewery,1317537206,4.5,4.5,4.5,shoky01,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4283,14879,Hoppin' Frog Brewery,1317512493,3.5,4.5,3.5,wvsabbath,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4284,14879,Hoppin' Frog Brewery,1317494212,3.5,3.0,2.5,ChainGangGuy,Pumpkin Ale,3.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4285,14879,Hoppin' Frog Brewery,1317490556,4.0,4.0,4.0,clayrock81,Pumpkin Ale,4.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4286,14879,Hoppin' Frog Brewery,1317436824,3.5,4.5,2.0,AleWatcher,Pumpkin Ale,2.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4287,14879,Hoppin' Frog Brewery,1316566959,3.5,4.0,3.5,shortbus7,Pumpkin Ale,3.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4288,14879,Hoppin' Frog Brewery,1317134590,4.0,4.5,4.5,dcloeren,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4289,14879,Hoppin' Frog Brewery,1317081980,4.0,4.0,3.0,Greywulfken,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4290,14879,Hoppin' Frog Brewery,1317081345,3.5,4.0,3.0,Alieniloquium,Pumpkin Ale,3.5,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4291,14879,Hoppin' Frog Brewery,1317005645,4.0,4.0,3.5,perrymarcus,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4292,14879,Hoppin' Frog Brewery,1316905094,4.0,4.0,3.5,Cylinsier,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4293,14879,Hoppin' Frog Brewery,1316904389,2.5,4.0,2.5,MrELovesBeer,Pumpkin Ale,2.5,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4294,14879,Hoppin' Frog Brewery,1316903578,4.0,4.5,3.5,ksimons,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4295,14879,Hoppin' Frog Brewery,1316876225,3.0,3.0,3.0,goblue3509,Pumpkin Ale,3.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4297,14879,Hoppin' Frog Brewery,1316480544,4.0,4.0,4.0,WesWes,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4298,14879,Hoppin' Frog Brewery,1316474174,2.0,2.0,3.0,jmarsh123,Pumpkin Ale,1.5,1.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4299,14879,Hoppin' Frog Brewery,1316381971,4.0,4.0,3.0,Kromes,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4300,14879,Hoppin' Frog Brewery,1316148063,4.0,4.5,3.0,sixerofelixir,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4301,14879,Hoppin' Frog Brewery,1315958251,4.0,4.5,4.0,CruisaC,Pumpkin Ale,3.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4302,14879,Hoppin' Frog Brewery,1315949408,4.0,2.5,3.5,wowbagger,Pumpkin Ale,3.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4303,14879,Hoppin' Frog Brewery,1315877771,4.0,4.0,3.5,Vonerichs,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4304,14879,Hoppin' Frog Brewery,1315787612,4.5,4.0,4.5,UDbeernut,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4305,14879,Hoppin' Frog Brewery,1315715290,4.0,4.5,4.0,ONUMello,Pumpkin Ale,4.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4306,14879,Hoppin' Frog Brewery,1315698039,4.0,4.0,4.0,WVbeergeek,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4307,14879,Hoppin' Frog Brewery,1275192869,3.5,3.5,3.5,Murchmac,Russian Imperial Stout,4.0,4.0,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
4308,14879,Hoppin' Frog Brewery,1315659585,3.5,4.0,3.5,Stinkypuss,Pumpkin Ale,4.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4309,14879,Hoppin' Frog Brewery,1315519807,4.0,3.5,4.0,Viciousknishs,Pumpkin Ale,4.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4310,14879,Hoppin' Frog Brewery,1315276829,3.5,3.5,3.0,BedetheVenerable,Pumpkin Ale,4.0,3.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4311,14879,Hoppin' Frog Brewery,1315240510,4.0,4.0,3.5,BeerBuckeye,Pumpkin Ale,4.5,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4312,14879,Hoppin' Frog Brewery,1315184936,4.5,4.0,4.0,Dreadnaught33,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4313,14879,Hoppin' Frog Brewery,1315162776,4.5,4.0,4.0,TMoney2591,Pumpkin Ale,4.0,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4314,14879,Hoppin' Frog Brewery,1315076674,3.5,4.5,2.0,siege06nd,Pumpkin Ale,3.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4315,14879,Hoppin' Frog Brewery,1261713353,5.0,4.5,4.0,brewdlyhooked13,Winter Warmer,4.5,4.5,Frosted Frog Christmas Ale,8.6,54134
4317,14879,Hoppin' Frog Brewery,1314739844,4.5,4.5,4.0,Jesse13713,Pumpkin Ale,4.5,4.5,Frog's Hollow Double Pumpkin Ale,8.4,52211
4318,14879,Hoppin' Frog Brewery,1314553125,3.0,4.5,3.0,Siggy125,Pumpkin Ale,3.0,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4319,14879,Hoppin' Frog Brewery,1314539262,4.0,4.5,4.0,rfgetz,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4320,14879,Hoppin' Frog Brewery,1310341777,5.0,5.0,4.5,RedSpecial1,Pumpkin Ale,5.0,5.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4321,14879,Hoppin' Frog Brewery,1308912272,4.0,4.5,3.5,JizackFH,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4322,14879,Hoppin' Frog Brewery,1306114346,4.0,4.5,4.0,mikesgroove,Pumpkin Ale,4.0,4.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4323,14879,Hoppin' Frog Brewery,1306100795,3.5,3.5,4.0,Knapp85,Pumpkin Ale,3.5,3.0,Frog's Hollow Double Pumpkin Ale,8.4,52211
4324,14879,Hoppin' Frog Brewery,1261708072,4.0,4.0,4.5,jdflyer06,Winter Warmer,4.0,4.5,Frosted Frog Christmas Ale,8.6,54134
4325,14879,Hoppin' Frog Brewery,1261626102,3.0,4.5,3.0,Huhzubendah,Winter Warmer,3.0,3.5,Frosted Frog Christmas Ale,8.6,54134
4326,14879,Hoppin' Frog Brewery,1261543917,4.5,4.5,4.0,beerman207,Winter Warmer,4.0,4.5,Frosted Frog Christmas Ale,8.6,54134
4327,14879,Hoppin' Frog Brewery,1260827635,3.0,5.0,4.0,BB1313,Winter Warmer,3.5,2.5,Frosted Frog Christmas Ale,8.6,54134
